text,label,label_name,is_synthetic
[USER] shit so Joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him &amp; got him -,1,offensive_language,False
"[USER] [USER] [USER] Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me",0,hate_speech,False
[USER] He a bitch you should do it,1,offensive_language,False
[USER] Status Report: Making a pit stop in Canada to rape bitches,0,hate_speech,False
This guy is 100% retarded.,1,offensive_language,False
"If you LIKE chocolate or sodapop and you tweet bad about HappyColumbusDay..............YOU ARE A FUCKIN"" retard HYPOCRITE&gt;",1,offensive_language,False
RT [USER]: MyGoalFor2012 UnHoe these bitches,1,offensive_language,False
[USER] Not taking Franks advice and he ate the yellow snow.,2,neither,False
Started wit Hanna Montana hoes.... .... Now im fuckin all of Nick Cannon hoes,1,offensive_language,False
I dont know a niggah that could cover for me,1,offensive_language,False
"I like my seat down low and my window slightly cracked, riding wit a bad hoe wit her girlfriend in the back",1,offensive_language,False
Megatron must've fucked Stafford bitch or something.. He will not throw my mans the ball.,1,offensive_language,False
[USER] [USER] [USER] they are wrong you are a nigger always causung mischief among ur own people,0,hate_speech,False
"Im way out of your league hoe, please excuse my ego",1,offensive_language,False
"I got 99 problems and a bitch ain't one... She's all 99, I think I need a sub machine gun gratata",1,offensive_language,False
[USER] got bitches that look like Bulldogs instead lol,1,offensive_language,False
Haha I'll shoot you and that bitch I guess my gun is bi,1,offensive_language,False
RT [USER]: [USER] [USER] [USER] nick when the men are talking sit your bitch as in the corner and listen to this grown fo&8230;,1,offensive_language,False
Mfs don't care about tha kid except a few of my niggas &amp; my bitch,1,offensive_language,False
Leave it 2 teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? morningjoe,2,neither,False
Rule number two don't trust nobody especially a bitch with a hookers body,1,offensive_language,False
[USER] [USER] Anyone bring in a monkey.,2,neither,False
colored denim makes me puke,2,neither,False
"&8220;[USER]: If you aint got shit goin for ya self, what bitch gone want you&8221;&10071;&65039;&10071;&65039;&10071;&65039;",1,offensive_language,False
"Hello American people, my name is Eric Cantor and I am a lying piece of bird poo [URL]",2,neither,False
RT [USER]: Too bad I'm a bitch.. &128528;,1,offensive_language,False
RT [USER]: Niggas dat don't get no pussy are usually the ones thirstin these big or ugly bitches.. givin them more confidence then the&8230;,1,offensive_language,False
RT [USER]: Knew a bad bitch but she was kinda slow,1,offensive_language,False
[USER] Explains why they're waving trash bags around over their heads.,2,neither,False
[USER] bad bitch with an open mouth,1,offensive_language,False
&8220;[USER]: Fucking pussy&8221; [USER],1,offensive_language,False
"If everybody already hit, Of course a nigga can't take you seriously.. Idk why hoes be so surprised..",1,offensive_language,False
the niggas on twitter like I eat pussy and yada yada is the niggas with STI's and shit,1,offensive_language,False
"[USER] haha yolo, did ya hit that hoe?",1,offensive_language,False
Gotta question the nicca standing next to you cut em off,1,offensive_language,False
... I just feel bad for the women that continually flock to such darkness. Thugs talk the big talk to simple minded hoes and to their own.,1,offensive_language,False
RT [USER]: I have 0 hoes,1,offensive_language,False
[USER] yea cuh a bitch fuc donald sterling .. Cuhz pimpin tho,1,offensive_language,False
If this bitch new the amount of shit I spoke bout her on my twittah lol,1,offensive_language,False
Stupid ass hoe,1,offensive_language,False
RT [USER]: [USER] Ctfu hell yea yo bitch ever got out?,1,offensive_language,False
this bitch is weird she knows too much,1,offensive_language,False
I wish everyone I knew wasn't a faggot a try hard or a sketchball,1,offensive_language,False
"RT [USER]: bitches be like ""I'm a virgin"" [URL]",1,offensive_language,False
Manual labor so trash,2,neither,False
RT [USER]: You gotta be straight forward with hoes ... Tell them what you want from jump ...,1,offensive_language,False
"[USER] [USER] [USER] [USER] [USER] ""I could have died"".. ""I called my mom a bitch"" lmao",1,offensive_language,False
[USER] Jesus walks bitch,1,offensive_language,False
I don't give a fuck about yo gal yo wifey or yo boo came here by myself bitch I'm Tryna bone,1,offensive_language,False
"RT [USER]: ""Here she go being a hoe again""-dog [URL]",1,offensive_language,False
Choate Chokes On Twinkies&gt; All the damn time I bet. lol Cardinals,1,offensive_language,False
You not playing me bitch I know wassup,1,offensive_language,False
""" these bitches even worst they'll send them guys for you """,1,offensive_language,False
&8220;[USER] Why yall think its ok to be faggots?&8221; and want us to be cool with them,0,hate_speech,False
"RT [USER]: I don't gang bang ho, I jus gang bang these hoes &128299;",1,offensive_language,False
"&8220;[USER]: I hate when bitches do that ""who are you talking to"" shit like clearly you.&8221;I be like ""BITCH WIT DA RED DOOR HOE""&128514;&128514;",1,offensive_language,False
It's still Spring bitch,1,offensive_language,False
[USER] you trippin bitch &128533;,1,offensive_language,False
RT [USER]: You hoes ain't got no manners.,1,offensive_language,False
"Bitches be watching me from other bitches pages; THATS RIGHT BITCH , TEAM WORK &128079;&128079;&128079;",1,offensive_language,False
RT [USER]: Miami* RT [USER]: Houston has so many trash drivers,2,neither,False
I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &128557;&128557;&128557;&128557;,2,neither,False
RT [USER]: &8220;[USER]: Frfr come party wimmie I'm leavin this shithole til summfest&8221; I'm leavin dis hoe before that!,1,offensive_language,False
[USER] if im trash ur trash since we baes now,2,neither,False
High thenna bitch that's y I'm tweeting,1,offensive_language,False
"RT [USER]: ""You gotta be able to keep a bitch on her feet or she'll be on her knees with the next nigga.""",1,offensive_language,False
[USER] just know a countryass old bitch in Tn. has ur back!,1,offensive_language,False
RT [USER]: I love how sweet girls have sweet pussies [URL],1,offensive_language,False
RT [USER]: ghetto sour cream [URL],2,neither,False
[USER] I want it to be somewhat of a collage .. Money jewels cartiers etc .. Jus little shit to let niccas know we still here,1,offensive_language,False
[USER] LOL dude.. I wish they hadn't. I got a DD214 that would make a pussy like you cry for the enemy.,1,offensive_language,False
"RT [USER]: And he still wont get no bitches RT ""[USER]: Wow wtf [URL]",1,offensive_language,False
RT [USER]: If more Den 5 Niggas can Say dey Fuked Yo bitch U Shuldnt Be cuffin Her &8252;&65039;&128554;,1,offensive_language,False
&8220;[USER]: [USER] woke up and bitches was not here lol&8221;I wasn't angry wit my hoes&128514;,1,offensive_language,False
RT [USER]: Not all black girls are ghetto .,1,offensive_language,False
Eat my dick bitch,1,offensive_language,False
"[USER] Ha! I'm actually going to see a Yankee game, as weird as it sounds. My uncle's house in NJ is an hour away.",2,neither,False
I wanna cut my hair but I'm too busy being a bitch about it.,1,offensive_language,False
"I really hate being a bitch to people, but at this point I no longer give a fuck",1,offensive_language,False
All you see is straight pussy in my iPhone!,1,offensive_language,False
[USER] I've been knowing fag,0,hate_speech,False
Just watched the scene in zero dark thirty where they pop Osama's bitch ass U S A,0,hate_speech,False
RT [USER]: Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&8230;,1,offensive_language,False
&8220;[USER]: Trap keep me fly that's why I love him &10084; [URL] ayyyyy you got that hoe at Forever 21 huh? &128526;,1,offensive_language,False
"RT [USER]: Perfect vision....Me, my niggs, mas hoes, mas clicquot, mas dom p, mas moet, ""my type of party"" blasting out a Cali condo",1,offensive_language,False
RT [USER]: You thought you had enough hair for a ponytail bitch ! [URL],1,offensive_language,False
But they only talk on twitter bc pussies in real life,1,offensive_language,False
fucking queer,1,offensive_language,False
"RT [USER]: Plz don't tell nobody, bitch I know you got a man..lol I ain't gon tell nobody!",1,offensive_language,False
"and this is why I'm single, I don't fuck with bitches or there attitudes foh.",1,offensive_language,False
RT [USER]: If you still put your pride in front of your feelings .. Then yes bitch your still childish,1,offensive_language,False
RT [USER]: This bitch think she cute and have all the guys over her hunny ur fake asf just like ur weave he dont even like u stfu,1,offensive_language,False
Early bird get the worm.,2,neither,False
"""I'm a funky ass honkey."" - [USER] 's shout out to [USER] tonight before ""Cabaret"" &128514; JT2020Tour",1,offensive_language,False
her ass mann bro i can sit on her shit l&128514;&128514;&128514; she walk by like i wasnt gone grab it bitch bye &9996;&65039;,1,offensive_language,False
ion like papoose but he went in lol,2,neither,False
"RT [USER]: ""Why did you give birth to me you bitch"" [URL]",1,offensive_language,False
"RT [USER]: ""[USER]: Quote this with a funny caption [URL] niggas gotta hit their side bitch with this in th&8230;",1,offensive_language,False
Only white trash watch hockey.,1,offensive_language,False
My main bitch &amp; my side bitch mad at me I could give two fuckssss,1,offensive_language,False
RT [USER] Niggaz buying p***y....Niggaz buying p***y. + Don't start this hoe shit...,1,offensive_language,False
"I must have pissed this nigga off aha um, because he my hoe &amp; he acting OUTTA line &128514;&128557;",1,offensive_language,False
fuck her rite in the pussy,1,offensive_language,False
[USER] yo bitch talk about lamp u not on my level do u even know fussy look like stop looking porn kid,1,offensive_language,False
Apparently im a honky. Pfft. Like that's a bad thing.,2,neither,False
"""[USER]: Yall bitches wit no edges be doing the most talking &128553;&128564;&9995;""&128514;&128514;&128514;",1,offensive_language,False
"You all are retarded if you really Kendrick was trying to diss all those rappers, don't think just cuz names were said he was coming at them",2,neither,False
"Just cuz he looked at you doesn't mean he likes you, hoe",1,offensive_language,False
RT [USER]: One good woman is worth a thousand bad bitches......but I still wanna fuck a thousand bitches,1,offensive_language,False
"RT [USER]: Storybook ending in New York. Derek Jeter walks off a winner at Yankee Stadium, [URL]",2,neither,False
Lol at bitches thinking Kanye is the perfect man because he opened the car door for his wife.. You bitches don't know wtf y'all need..,1,offensive_language,False
&8220;[USER]: this bitch tried the wrong one &128514;&128553; it'll all go down hill from now &128536;&8221;&128064;,1,offensive_language,False
""" yall niggas b cuffing hoes cause yall aint never have bitches """,1,offensive_language,False
[USER] What is that monkey doing to those poor bottles?,2,neither,False
"RT [USER]: IDC what phone u got, lol silly nigger",0,hate_speech,False
